Date,United States,Mortagage Value,GDP,Unemployment Rate,SP500
1995-11-30,221.43589027779268,-21.73913043478261,1.8616652687965654,-30.864197530864196,28.562909958258793
1995-12-31,221.17304704117674,-23.647932131495224,1.8357336662214703,-30.864197530864196,29.338103756708417
1996-01-31,221.22336650338448,-25.45068928950159,1.836832114944958,-30.864197530864196,29.5169946332737
1996-02-29,221.92508712272866,-24.920466595970307,1.8731527839515638,-32.098765432098766,30.113297555158024
1996-03-31,223.5762516049451,-19.194061505832448,1.9451268400299375,-32.098765432098766,30.41144901610019
1996-04-30,225.8421128373021,-15.906680805938494,2.036739516744163,-30.864197530864196,30.41144901610019
1996-05-31,227.93769482777043,-14.422057264050897,2.1266069945518953,-30.864197530864196,30.709600477042354
1996-06-30,229.8123453630773,-11.77094379639448,2.197225955008775,-34.567901234567906,31.12701252236135
1996-07-31,230.87571630469702,-12.51325556733828,2.2440691468338554,-32.098765432098766,32.081097197376266
1996-08-31,230.8585935811648,-15.164369034994696,2.269682507255403,-37.03703703703704,33.03518187239117
1996-09-30,230.61941807870977,-12.725344644750788,2.279198974233674,-35.802469135802475,33.8103756708408
1996-10-31,230.41967810638005,-16.01272534464475,2.2773408506920783,-35.802469135802475,34.04889683959452
1996-11-30,230.1215472824929,-19.194061505832448,2.2692616063426763,-33.333333333333336,34.52593917710197
1996-12-31,229.78085308886054,-19.406150583244962,2.2620754931983464,-33.333333333333336,35.24150268336315
1997-01-31,229.85335322929225,-17.073170731707314,2.2667054032384715,-34.567901234567906,35.30113297555159
1997-02-28,230.7556790068739,-18.875927889713672,2.2936225299019233,-35.802469135802475,35.36076326774001
1997-03-31,232.70300469534683,-16.224814422057257,2.347816088886055,-35.802469135802475,35.48002385211687
1997-04-30,235.15244556385468,-13.679745493107095,2.4219151812799677,-37.03703703703704,35.65891472868217
1997-05-31,237.27780804391446,-15.800636267232232,2.5028000176573024,-39.50617283950617,36.01669648181275
1997-06-30,238.86732180721106,-18.451749734888647,2.5764679432625504,-38.2716049382716,36.13595706618962
1997-07-31,239.89994376679067,-20.466595970307527,2.632375903525404,-39.50617283950617,36.49373881932022
1997-08-31,240.37821710486105,-20.678685047720037,2.663686825082823,-40.74074074074075,36.791890280262386
1997-09-30,240.7075835680368,-21.208907741251327,2.6685117867654413,-39.50617283950617,36.91115086463925
1997-10-31,241.2335773310695,-22.693531283138917,2.65345174679011,-41.97530864197531,37.09004174120453
1997-11-30,241.85539691341336,-23.541887592788967,2.628012906259208,-43.20987654320988,37.62671437090041
1997-12-31,242.1931982987284,-24.708377518557796,2.6014550852529696,-41.97530864197531,38.34227787716159
1998-01-31,242.6052275877113,-25.87486744432661,2.5797838211848627,-43.20987654320988,38.46153846153846
1998-02-28,244.2716721125307,-25.344644750795332,2.567557162963589,-43.20987654320988,38.64042933810376
1998-03-31,247.13348413836894,-24.390243902439025,2.569127841979423,-41.97530864197531,38.81932021466906
1998-04-30,250.55482954965464,-24.28419936373277,2.5893721492945847,-46.91358024691359,39.47525342874181
1998-05-31,253.9763528796491,-24.28419936373277,2.633073983087998,-45.67901234567901,40.131186642814555
1998-06-30,256.8718365840467,-25.768822905620357,2.703107788617401,-44.44444444444445,40.84675014907574
1998-07-31,258.97316314638533,-26.29904559915164,2.796629918252826,-44.44444444444445,41.264162194394764
1998-08-31,260.15104241686714,-26.617179215270415,2.907193401916233,-44.44444444444445,41.68157423971379
1998-09-30,260.87994716511275,-28.738069989395548,3.0242243874095136,-43.20987654320988,42.03935599284437
1998-10-31,261.8031773076061,-28.844114528101798,3.1319134258151826,-44.44444444444445,41.860465116279066
1998-11-30,262.78327880975536,-27.147401908801694,3.2147590444933356,-45.67901234567901,42.03935599284437
1998-12-31,263.6414620456646,-28.738069989395548,3.263316637597123,-45.67901234567901,42.27787716159809
1999-01-31,264.8633797228202,-27.995758218451748,3.2820005317723755,-46.91358024691359,42.635658914728694
1999-02-28,266.87536868252016,-27.78366914103924,3.2824111668091933,-45.67901234567901,43.231961836613
1999-03-31,269.8182067100852,-25.344644750795332,3.2791260865146374,-48.148148148148145,43.53011329755516
1999-04-30,273.4365360063815,-26.617179215270415,3.286620175936577,-46.91358024691359,42.456768038163396
1999-05-31,277.30602569366476,-24.178154825026503,3.317315144938763,-48.148148148148145,42.456768038163396
1999-06-30,281.01674480466016,-19.936373276776244,3.379218376739174,-46.91358024691359,42.456768038163396
1999-07-31,283.94915561820744,-19.088016967126194,3.47161126002334,-46.91358024691359,42.57602862254026
1999-08-31,286.01467221463315,-15.800636267232232,3.5876156579245833,-48.148148148148145,42.81454979129398
1999-09-30,287.3377725095734,-17.073170731707314,3.7152204956159576,-48.148148148148145,42.69528920691712
1999-10-31,288.2879667723639,-16.755037115588546,3.836152513959027,-49.382716049382715,42.57602862254026
1999-11-30,289.52635443341717,-17.921527041357365,3.933986311481045,-49.382716049382715,42.635658914728694
1999-12-31,292.2522098894269,-16.118769883351003,4.003178315184979,-50.617283950617285,42.75491949910556
2000-01-31,294.4857017616091,-12.937433722163297,4.059024680192305,-50.617283950617285,42.57602862254026
2000-02-29,296.42235524202783,-11.664899257688226,4.121954499584738,-49.382716049382715,41.92009540846751
2000-03-31,300.4543903833654,-12.619300106044534,4.201001744172324,-50.617283950617285,40.9660107334526
2000-04-30,305.17941574293855,-13.573700954400842,4.279125059927053,-53.086419753086425,40.72748956469888
2000-05-31,309.87893831772857,-9.650053022269354,4.3289145581413075,-50.617283950617285,40.369707811568276
2000-06-30,313.9023238559423,-12.089077412513262,4.328093288067658,-50.617283950617285,39.47525342874181
2000-07-31,316.80219265449836,-13.573700954400842,4.2784064486126105,-50.617283950617285,38.163387000596316
2000-08-31,318.6326451924542,-14.846235418875933,4.191351820807089,-49.382716049382715,37.209302325581405
2000-09-30,320.0982205232199,-16.118769883351003,4.077708574367542,-51.85185185185185,35.48002385211687
2000-10-31,321.92593393387125,-17.28525980911983,3.940967107106958,-51.85185185185185,35.06261180679785
2000-11-30,323.5992395620135,-17.81548250265111,3.7806141252293113,-51.85185185185185,34.76446034585571
2000-12-31,324.8500615137452,-21.73913043478261,3.5983948276410787,-51.85185185185185,34.64519976147882
2001-01-31,326.4393024298352,-25.45068928950159,3.405499019095559,-48.148148148148145,32.97555158020275
