1975-01-31,0.0
1975-02-28,-0.28642820405686836
1975-03-31,-0.4647875322990066
1975-04-30,-0.5317723726800411
1975-05-31,-0.4963551007544459
1975-06-30,-0.37408851854171526
1975-07-31,-0.18892291456429344
1975-08-31,0.036700506415652034
1975-09-30,0.2869004343492137
1975-10-31,0.5541109186829714
1975-11-30,0.8331374262011846
1975-12-31,1.1135806245964193
1976-01-31,1.3711925149445452
1976-02-29,1.5778343313475673
1976-03-31,1.7126355480591806
1976-04-30,1.776201851758695
1976-05-31,1.7800618211047892
1976-06-30,1.7408359092127037
1976-07-31,1.6787376257698148
1976-08-31,1.6139188852080002
1976-09-30,1.564457895023202
1976-10-31,1.544357309970943
1976-11-30,1.5654228873597256
1976-12-31,1.6368631178902404
1977-01-31,1.7618501572218968
1977-02-28,1.9390391756090954
1977-03-31,2.1600018889211734
1977-04-30,2.4028822473234257
1977-05-31,2.6393772309031656
1977-06-30,2.839951914637193
1977-07-31,2.979054533359475
1977-08-31,3.0400338363270283
1977-09-30,3.0235057760950865
1977-10-31,2.962218496849909
1977-11-30,2.904832250454521
1977-12-31,2.904113639140094
1978-01-31,3.0042059293646153
1978-02-28,3.2309791284476677
1978-03-31,3.575707241856844
1978-04-30,3.9909619228396296
1978-05-31,4.407140532655244
1978-06-30,4.765316943520237
1978-07-31,5.048449801406626
1978-08-31,5.260337480405008
1978-09-30,5.409500657529357
1978-10-31,5.498813778037384
1978-11-30,5.527044936818664
1978-12-31,5.495220721465233
1979-01-31,5.417302723228906
1979-02-28,5.31197483628495
1979-03-31,5.198331589845403
1979-04-30,5.0938249729750815
1979-05-31,5.011184671815345
1979-06-30,4.955132989289618
1979-07-31,4.917765200939128
1979-08-31,4.8841957866792045
1979-09-30,4.837794027518713
1979-10-31,4.7643930146873945
1979-11-30,4.648901910582161
1979-12-31,4.473971384897452
1980-01-31,4.221636154772456
1980-02-29,3.881014391731456
1980-03-31,3.4615507016212863
1980-04-30,3.012623947619398
1980-05-31,2.6007262080626186
1980-06-30,2.288931024606285
1980-07-31,2.112737796183352
1980-08-31,2.0887156465294705
1980-09-30,2.2131380626854975
1980-10-31,2.449910224915075
1980-11-30,2.7487909364634655
1980-12-31,3.055637967726141
1981-01-31,3.3172124861795695
1981-02-28,3.4916297180682525
1981-03-31,3.5598977929393296
1981-04-30,3.545422907891476
1981-05-31,3.482595747258236
1981-06-30,3.3923586979173663
1981-07-31,3.260339533580192
1981-08-31,3.0560486027629583
1981-09-30,2.7546424857381346
1981-10-31,2.363471549664772
1981-11-30,1.9082518137236257
1981-12-31,1.4254168715564335
1982-01-31,0.9587506839639838
1982-02-28,0.5475407580938751
1982-03-31,0.21322224286804206
1982-04-30,-0.05850522687072386
1982-05-31,-0.29527738910030166
1982-06-30,-0.5205517702989718
1982-07-31,-0.7388761534994848
1982-08-31,-0.9407854011031733
1982-09-30,-1.1085400795194762
1982-10-31,-1.2233741675657803
1982-11-30,-1.266100743146761
1982-12-31,-1.2219574766887589
1983-01-31,-1.090841709432595
1983-02-28,-0.8793749313469551
1983-03-31,-0.5996606101420713
1983-04-30,-0.2741810140837479
1983-05-31,0.07396563600694835
1983-06-30,0.4270296406635467
1983-07-31,0.7761002195870862
1983-08-31,1.1182208005124683
1983-09-30,1.4530423436584035
1983-10-31,1.7795074638050832
1983-11-30,2.0954911246369683
1983-12-31,2.3974208013337415
1984-01-31,2.680112226555557
1984-02-29,2.9366564658079657
1984-03-31,3.1586047032084
1984-04-30,3.3382575318165184
1984-05-31,3.468736814765616
1984-06-30,3.5467574717611368
1984-07-31,3.5785816871145815
1984-08-31,3.5740647017095735
1984-09-30,3.5443963202994393
1984-10-31,3.501587617711098
1984-11-30,3.4564177636610594
1984-12-31,3.4169968001264808
1985-01-31,3.387533736234748
1985-02-28,3.370697699725183
1985-03-31,3.369157818337106
1985-04-30,3.38578853732827
1985-05-31,3.4222323968459167
1985-06-30,3.474896340317895
1985-07-31,3.5303320702884036
1985-08-31,3.5724221615623026
1985-09-30,3.588847563035051
1985-10-31,3.5794029571882167
1985-11-30,3.5485026706676153
1985-12-31,3.5013823001926965
1986-01-31,3.439787044669909
1986-02-28,3.3649488092097215
1986-03-31,3.2791260865146374
1986-04-30,3.190326259802622
1986-05-31,3.1069673473284585
1986-06-30,3.033361016978738
1986-07-31,2.9648876245892306
1986-08-31,2.8939504219788326
1986-09-30,2.81521115366887
1986-10-31,2.7312362886394728
1986-11-30,2.649201674159046
1986-12-31,2.5776793166211704
1987-01-31,2.5235473528925665
1987-02-28,2.4920311138167457
1987-03-31,2.485522548483163
1987-04-30,2.500982957619387
1987-05-31,2.5343470543608944
1987-06-30,2.5833563460051945
1987-07-31,2.6492632694145737
1987-08-31,2.7332894638235605
1987-09-30,2.8318418726600196
1987-10-31,2.931010234051698
1987-11-30,3.014574464044278
1987-12-31,3.073295274309342
1988-01-31,3.1138454841951644
1988-02-29,3.1489547798431645
1988-03-31,3.188170425859326
1988-04-30,3.2302605171332406
1988-05-31,3.26957882190861
1988-06-30,3.3037641887237528
1988-07-31,3.340721342037425
1988-08-31,3.3916400866029246
1988-09-30,3.4641171706014005
1988-10-31,3.553840926146259
1988-11-30,3.6508534535946406
1988-12-31,3.744375583230081
1989-01-31,3.8277344957042443
1989-02-28,3.8962078880937367
1989-03-31,3.9475372676960543
1989-04-30,3.9820306107888213
1989-05-31,4.000509187445657
1989-06-30,4.003794267740198
1989-07-31,3.992809780505302
1989-08-31,3.9697115596842636
1989-09-30,3.940351154551739
1989-10-31,3.9171502749714935
